station_name,month,latitude,longitude,altitude,mean_daily_maximum_temperature_in_c,mean_daily_minimum_temperature_in_c,max_high_temp_value,max_high_temp_date,max_low_temp_value,max_low_temp_date,min_high_temp_value,min_high_temp_date,min_low_temp_value,min_low_temp_date,mean_monthly_total_rainfall_in_mm,mean_monthly_rainy_days,max_rainfall_value,max_rainfall_date,mean_of_highest_maximum_temperature_in_the_month_in_c,mean_of_lowest_minimum_temperature_in_the_month_in_c,mean_dry_bulb_temperature_in_c_03UTC,mean_dry_bulb_temperature_in_c_12UTC,mean_wet_bulb_temperature_in_c_03UTC,mean_wet_bulb_temperature_in_c_12UTC,mean_station_level_pressure_in_hpa_03UTC,mean_station_level_pressure_in_hpa_12UTC,mean_vapour_pressure_in_hpa_03UTC,mean_vapour_pressure_in_hpa_12UTC,mean_relative_humidity_in_percent_03UTC,mean_relative_humidity_in_percent_12UTC,mean_total_clouds_in_okta_03UTC,mean_total_clouds_in_okta_12UTC,mean_low_clouds_in_okta_03UTC,mean_low_clouds_in_okta_12UTC,mean_wind_speed_in_kmph,district,state,controlling_rmc,controlling_mc,station_number
GOPALPUR,6,19.25,84.9,17,32.5,27.1,44,12-06-1965,25.2,12-06-2001,33.2,30-06-1987,18.4,18-06-1999,127.3,7.2,311.8,13-06-1989,36,23.3,29.6,30,27.5,27.8,1000.2,997.6,34.9,35.6,84,83,5.6,5.9,2.6,3.1,9.3,GANJAM,ODISHA,KOLKATA,BHUBANESHWAR,43049
GOPALPUR,7,19.25,84.9,17,31.6,26.5,39.4,04-07-1979,25.2,21-07-1995,29.5,04-07-1981,20.4,11-07-1993,202.4,9.5,200.9,23-07-1936,35.1,23.8,28.8,29.3,26.8,27.2,999.7,997.3,33.7,34.6,85,85,6.3,6.6,3,3.6,7.9,GANJAM,ODISHA,KOLKATA,BHUBANESHWAR,43049
GOPALPUR,8,19.25,84.9,17,31.8,26.2,37.7,15-08-2005,26,27-08-2003,29.7,25-08-1974,18.6,27-08-1976,200,10.4,229.9,21-08-1940,35,23.8,28.8,29.4,26.6,27.2,1001.1,998.4,33.3,34.3,84,84,6.1,6.4,2.9,3.5,6.5,GANJAM,ODISHA,KOLKATA,BHUBANESHWAR,43049
GOPALPUR,9,19.25,84.9,17,32.5,26,37.1,05-09-1986,26,16-09-1994,30.5,07-09-1987,20.6,08-09-1917,206.1,8.6,295.4,12-09-1968,35.6,24,28.8,29.6,26.6,27.1,1004.4,1001.5,33.2,34.1,84,82,5.2,5.8,2.4,3.1,5.7,GANJAM,ODISHA,KOLKATA,BHUBANESHWAR,43049
GOPALPUR,10,19.25,84.9,17,32.1,24,37,09-10-2006,24.5,26-10-2010,28.9,02-10-1977,16.7,1897-10-30,200.7,7.1,510.8,24-10-1954,35.1,20.9,27,29.2,24.8,25.8,1009.2,1006.2,29.7,30.6,83,76,3.8,4.6,1.7,2.3,4.5,GANJAM,ODISHA,KOLKATA,BHUBANESHWAR,43049
GOPALPUR,11,19.25,84.9,17,30.5,20.4,36.1,11-11-1990,20.9,28-11-1975,28.1,04-11-1977,9.6,30-11-1970,66.1,2.6,263.7,19-11-1923,33,16.6,23.5,27.2,21.3,23.2,1012.9,1009.7,23.9,25.4,81,70,2.6,3.1,0.9,1.2,4.6,GANJAM,ODISHA,KOLKATA,BHUBANESHWAR,43049
GOPALPUR,12,19.25,84.9,17,28.5,17,33.2,12-12-1984,18.4,19-12-1998,29.9,01-12-1977,10,29-12-1902,11.3,0.6,105.7,05-12-1909,30.8,14,20.1,25,18,20.9,1015,1011.5,19.1,21.5,80,67,1.7,1.9,0.4,0.5,4.8,GANJAM,ODISHA,KOLKATA,BHUBANESHWAR,43049
GORAKHPUR,1,26.75,83.36666667,78.3,20.7,8.8,30,31-01-1937,9.2,04-01-2013,16.4,26-01-2023,1,09-01-2013,14.8,1.2,72.4,1883-01-26,25.7,4.8,11.5,17.7,10,14.2,1008.2,1005.1,11.2,13.6,81,67,3.8,2.4,3.2,1.5,2,GORAKHPUR,UTTAR PRADESH,NEW DELHI,LUCKNOW,42379
GORAKHPUR,2,26.75,83.36666667,78.3,26,11.8,35.4,24-02-1974,14.1,03-02-2022,22,03-02-2017,2.8,02-02-1905,15.6,1.6,58.2,08-02-1961,30.3,7.6,15.5,23.1,13.1,17.3,1005.8,1002.5,13.3,15.3,75,54,1.7,1.7,1.1,0.9,2.7,GORAKHPUR,UTTAR PRADESH,NEW DELHI,LUCKNOW,42379
GORAKHPUR,3,26.75,83.36666667,78.3,32.1,16.3,42.4,27-03-2004,17.2,06-03-1982,24.6,31-03-1976,8.1,10-03-2012,7.9,0.7,47.2,1891-03-13,37.3,11.3,21.4,29.3,16.8,19.8,1002.3,998.3,15.6,15.7,61,39,1.2,1.5,0.6,0.6,3.6,GORAKHPUR,UTTAR PRADESH,NEW DELHI,LUCKNOW,42379
GORAKHPUR,4,26.75,83.36666667,78.3,37.4,21.3,45,22-04-2010,21.5,21-04-2013,29.2,30-04-1977,12.2,05-04-1905,10.5,0.9,67.3,1887-04-09,41.3,16.9,27.6,34.7,20.5,22.1,998.7,994.1,18.6,16.9,51,31,1.2,1.4,0.6,0.6,4.6,GORAKHPUR,UTTAR PRADESH,NEW DELHI,LUCKNOW,42379
GORAKHPUR,5,26.75,83.36666667,78.3,38,24.5,49.4,15-05-1962,24,29-05-2021,32.4,31-05-1985,16.6,02-05-1977,46.2,3.1,118,20-05-1989,42.6,19.8,30,35.7,23.8,24.7,995,990.3,24.6,22.6,58,39,1.9,1.5,1.1,0.8,5.1,GORAKHPUR,UTTAR PRADESH,NEW DELHI,LUCKNOW,42379
GORAKHPUR,6,26.75,83.36666667,78.3,36.3,26.1,46.5,02-06-1958,25.5,06-06-2020,32.3,18-06-2023,16.1,01-06-1949,187.8,7.4,342.9,29-06-2013,41.5,21.9,30.2,34.2,25.9,26.6,991.2,987.2,30,28.9,70,56,4,3.6,2.7,2.4,4.8,GORAKHPUR,UTTAR PRADESH,NEW DELHI,LUCKNOW,42379
GORAKHPUR,7,26.75,83.36666667,78.3,32.9,26.1,43.2,01-07-1987,24.7,25-07-1985,30.3,08-07-1979,18.1,22-07-1970,353.5,13.2,189.5,08-07-1937,36.8,23.5,28.9,31.1,26.3,27.1,990.7,987.5,32.2,32.7,81,73,6.2,5.8,4.5,3.9,4.1,GORAKHPUR,UTTAR PRADESH,NEW DELHI,LUCKNOW,42379
GORAKHPUR,8,26.75,83.36666667,78.3,32.7,25.8,39.5,20-08-1985,25.2,12-08-1987,31.5,11-08-1986,20.2,18-08-1996,330.8,13,284.5,19-08-1912,35.8,23.1,28.8,30.5,26.4,27.1,992.9,989.6,32.5,33.1,82,76,6,5.8,4.2,3.9,3.6,GORAKHPUR,UTTAR PRADESH,NEW DELHI,LUCKNOW,42379
GORAKHPUR,9,26.75,83.36666667,78.3,32.6,24.9,38.5,26-09-1984,23.2,29-09-2019,29.8,13-09-1990,17.4,29-09-1984,220.7,8.7,239.5,28-09-1930,35.6,22.3,28,30,25.6,26.3,996.8,993.3,30.8,31.4,81,74,4.5,4.5,3.1,3,3.2,GORAKHPUR,UTTAR PRADESH,NEW DELHI,LUCKNOW,42379
GORAKHPUR,10,26.75,83.36666667,78.3,32.3,20.9,37.4,03-10-2018,20.6,20-10-2005,28.5,17-10-1983,12.5,31-10-2012,47.8,2,218.7,1894-10-02,35.1,16.3,24.9,28.3,22.3,23.9,1002.6,998.9,24.9,26.1,78,68,1.7,1.7,1,1.1,1.5,GORAKHPUR,UTTAR PRADESH,NEW DELHI,LUCKNOW,42379
GORAKHPUR,11,26.75,83.36666667,78.3,29.4,14.8,36.8,18-11-1973,19.6,10-11-1995,22.2,01-11-2020,6.7,17-11-1953,1.1,0.2,55.9,02-11-1956,32.6,10.6,19,23.8,16.7,19.7,1006.3,1002.6,17.4,19.9,78,67,0.9,0.7,0.5,0.3,1.1,GORAKHPUR,UTTAR PRADESH,NEW DELHI,LUCKNOW,42379
GORAKHPUR,12,26.75,83.36666667,78.3,23.8,10.3,30.6,04-12-2023,11,29-12-2019,18.3,02-12-1989,2.8,29-12-1913,4.1,0.3,42.3,10-12-1997,28.4,6.3,13.6,19,11.9,15.7,1008.3,1005,12.8,15.4,81,69,2.6,1.4,2.3,0.8,1.3,GORAKHPUR,UTTAR PRADESH,NEW DELHI,LUCKNOW,42379
GULBARGA,1,17.2,76.5,458.1,31.9,16.3,36.3,31-01-2016,21.2,16-01-1986,22.2,03-01-2013,6.7,01-01-1937,2.9,0.3,42.4,02-01-1922,34.4,12.2,21,29.9,16.2,19.2,963.7,960,15.2,14.5,61,34,nan,nan,nan,nan,nan,GULBARGA,KARNATAKA,CHENNAI,BENGALURU,43121
GULBARGA,2,17.2,76.5,458.1,34.7,18.6,40.3,24-02-2016,25,01-02-2005,28,29-02-2004,9.4,08-02-2004,2.4,0.2,57.2,07-02-1929,37.6,14.8,23.8,33,17.2,20.1,962.3,958.4,15.1,14.3,51,28,nan,nan,nan,nan,nan,GULBARGA,KARNATAKA,CHENNAI,BENGALURU,43121
GULBARGA,3,17.2,76.5,458.1,38.1,22.4,43,31-03-1996,25.4,11-03-2006,29,29-03-1985,12.8,05-03-1910,6.4,0.6,76,10-03-1960,41,18.2,27.7,36.4,19,21.4,960.6,956.2,15.7,14.7,43,24,nan,nan,nan,nan,nan,GULBARGA,KARNATAKA,CHENNAI,BENGALURU,43121
GULBARGA,4,17.2,76.5,458.1,40.3,25.1,45.1,28-04-2000,27.6,13-04-2015,31.3,22-04-2016,13.3,01-04-1902,21.1,1.9,79.3,27-04-1907,42.9,20.6,30.2,38,21.6,23.2,958.8,954,19.7,17.7,47,27,nan,nan,nan,nan,nan,GULBARGA,KARNATAKA,CHENNAI,BENGALURU,43121
GULBARGA,5,17.2,76.5,458.1,40.8,25.9,47.3,07-05-2007,30.1,10-05-2014,32,14-05-1994,17.8,24-05-1997,28.2,2.3,124.7,24-05-1952,44,21.7,30.2,38.1,23,23.9,956.6,951.8,22.9,19.3,54,30,nan,nan,nan,nan,nan,GULBARGA,KARNATAKA,CHENNAI,BENGALURU,43121
GULBARGA,6,17.2,76.5,458.1,35.6,23.8,46,03-06-1995,25.2,28-06-2021,30,04-06-2003,12.7,28-06-1910,118.4,6.6,144.8,08-06-1928,41.1,20.9,27.1,33.1,22.9,24.1,954.6,950.7,25,23.5,70,49,nan,nan,nan,nan,nan,GULBARGA,KARNATAKA,CHENNAI,BENGALURU,43121
GULBARGA,7,17.2,76.5,458.1,32.4,22.9,38.4,07-07-1992,23.4,01-07-2000,26.7,14-07-2015,12,29-07-2004,132.7,9.3,127.4,21-07-2016,36.1,21.2,25.6,30,22.6,23.8,954.3,951,25.2,25,77,60,nan,nan,nan,nan,nan,GULBARGA,KARNATAKA,CHENNAI,BENGALURU,43121
GULBARGA,8,17.2,76.5,458.1,31.7,22.5,37.8,1899-08-05,22.6,15-08-1978,27,14-08-2024,12.4,18-08-2004,145.8,9.2,129,21-08-1976,35,21,24.9,29.4,22.4,23.7,955.7,952.4,25.3,25.1,80,62,nan,nan,nan,nan,nan,GULBARGA,KARNATAKA,CHENNAI,BENGALURU,43121
GULBARGA,9,17.2,76.5,458.1,32.1,22.5,37.4,05-09-2015,23,06-09-2004,26.4,23-09-1996,11,12-09-2004,184.3,9.3,284,23-09-1967,35.2,20.7,25.2,29.6,22.5,23.5,957.3,953.7,25.3,24.6,79,61,nan,nan,nan,nan,nan,GULBARGA,KARNATAKA,CHENNAI,BENGALURU,43121
GULBARGA,10,17.2,76.5,458.1,32.6,21.3,38.2,09-10-1965,22,18-10-1969,29,21-10-2001,10,27-10-1905,98.9,5.3,147.3,1893-10-17,35.2,17.3,25.5,29.8,22,22.7,960,956.6,23.9,22.5,73,54,nan,nan,nan,nan,nan,GULBARGA,KARNATAKA,CHENNAI,BENGALURU,43121
GULBARGA,11,17.2,76.5,458.1,32,18.8,35.7,07-11-2015,21.4,18-11-1992,25,05-11-1999,7.8,26-11-1945,14.6,1.3,81,29-11-1977,34.2,14.3,23.9,29.2,19.3,20.7,962.5,959,19.3,18.5,65,46,nan,nan,nan,nan,nan,GULBARGA,KARNATAKA,CHENNAI,BENGALURU,43121
GULBARGA,12,17.2,76.5,458.1,31.4,16,36.2,15-12-2015,19.4,14-12-1988,24,06-12-2024,5.6,18-12-1945,1.6,0.1,66.5,29-12-1906,33.3,11.8,21.3,28.8,16.5,18.8,963.9,960.3,15.4,14.6,60,37,nan,nan,nan,nan,nan,GULBARGA,KARNATAKA,CHENNAI,BENGALURU,43121
GULMARG,1,34.05,74.4,2651.7,0.7,-7.7,11.5,08-01-1971,-9.6,04-01-1986,4,18-01-1988,-19.8,04-01-1991,161.3,8.6,270.3,27-01-1957,6.1,-12.4,-5.8,-2.6,-6.7,-4,734.1,735,3.1,3.7,81,76,5,4.7,4,3.8,nan,BARAMULA,JAMMU AND KASHMIR,NEW DELHI,SRINAGAR,42026
GULMARG,2,34.05,74.4,2651.7,1.8,-6.4,11.4,11-02-1993,-7.3,07-02-2008,2,19-02-2023,-18,04-02-1968,207.5,10.2,293.4,20-02-1967,7.1,-11.1,-4.3,-0.7,-5.2,-2.1,734.4,735.1,3.5,4.3,82,77,5.3,5.4,4.5,4.6,nan,BARAMULA,JAMMU AND KASHMIR,NEW DELHI,SRINAGAR,42026
GULMARG,3,34.05,74.4,2651.7,5.4,-2.7,18,20-03-2010,-5.6,05-03-1995,7.4,18-03-2004,-14.8,08-03-1979,215.6,11.5,191.2,13-03-1967,11.8,-8.4,-0.3,3.2,-1.6,1.1,736.4,737,4.7,5.5,78,72,5,5.4,4.1,4.5,nan,BARAMULA,JAMMU AND KASHMIR,NEW DELHI,SRINAGAR,42026
GULMARG,4,34.05,74.4,2651.7,10.4,1.9,23.6,28-04-2007,-1.4,09-04-2017,10.4,20-04-2004,-8.7,06-04-1967,166.2,11.4,135.4,07-04-1957,18,-3.4,5.4,8,3.1,4.8,737.8,738.5,6.4,7,72,66,4.4,5.3,3.6,4.7,nan,BARAMULA,JAMMU AND KASHMIR,NEW DELHI,SRINAGAR,42026
GULMARG,5,34.05,74.4,2651.7,15.6,6.1,28,11-05-2000,0.8,04-05-1992,15.1,10-05-2000,-3.2,22-05-2012,139.3,10.1,106.5,23-05-1987,21.3,1.2,10.6,12.9,7.7,9.1,737,737.9,8.8,9.3,70,65,3.6,5,3,4.2,nan,BARAMULA,JAMMU AND KASHMIR,NEW DELHI,SRINAGAR,42026
GULMARG,6,34.05,74.4,2651.7,19.3,9.4,29.4,20-06-1922,5.4,26-06-1974,17.4,14-06-2007,1,06-06-2010,101.6,8.9,161,22-06-1987,24.7,4.8,14.4,16.6,11.1,12.4,736,736.5,11.2,11.9,69,64,3,4.5,2.5,3.7,nan,BARAMULA,JAMMU AND KASHMIR,NEW DELHI,SRINAGAR,42026
GULMARG,7,34.05,74.4,2651.7,21.1,12,31.2,25-07-2019,9.4,06-07-1989,19.2,09-07-2019,2.8,02-07-1907,101.7,8.3,140,22-07-2002,25.5,7.9,16,18.5,13.6,15.4,735.3,735.6,14.2,15.7,78,73,4.4,4.4,3.6,3.5,nan,BARAMULA,JAMMU AND KASHMIR,NEW DELHI,SRINAGAR,42026
GULMARG,8,34.05,74.4,2651.7,20.5,11.7,27,08-08-2020,9,28-08-1989,16.4,14-08-1998,2.7,29-08-1951,101,8.2,111.1,09-08-1973,24.2,7.8,15.4,18.1,13.2,15.2,736.3,736.7,13.9,15.4,79,74,4.2,4.5,3.5,3.7,nan,BARAMULA,JAMMU AND KASHMIR,NEW DELHI,SRINAGAR,42026
GULMARG,9,34.05,74.4,2651.7,18.5,8.6,26,04-09-2005,2.4,23-09-1982,14.9,07-09-2005,-0.5,23-09-1982,75.9,5.8,128,05-09-2014,22.5,4.7,12.1,15.5,9.5,11.8,737.4,738,10.3,11.6,72,66,2.8,3.8,2.3,3.1,nan,BARAMULA,JAMMU AND KASHMIR,NEW DELHI,SRINAGAR,42026
GULMARG,10,34.05,74.4,2651.7,14.2,3.8,23.4,02-10-2009,-0.3,28-10-1982,11,04-10-2008,-6.5,30-10-1982,47.7,3.7,77.2,28-10-1982,19.4,-0.4,7,10.2,3.9,6.3,738.2,738.9,6.1,7.2,62,59,2,3.3,1.6,2.8,nan,BARAMULA,JAMMU AND KASHMIR,NEW DELHI,SRINAGAR,42026
GULMARG,11,34.05,74.4,2651.7,9,-0.6,20,02-11-1999,-2.6,30-11-1986,9,02-11-1999,-10,29-11-1996,57.2,3.7,77.1,15-11-1986,14.5,-5,1.7,4.5,-0.8,1.5,737.1,737.9,4.2,4.9,63,60,3,3.6,2.1,2.5,nan,BARAMULA,JAMMU AND KASHMIR,NEW DELHI,SRINAGAR,42026
GULMARG,12,34.05,74.4,2651.7,4.6,-4.8,15.8,01-12-1999,-7.6,24-12-1986,3.9,01-12-1999,-14,30-12-1994,74.1,4.7,131.4,28-12-1994,9.8,-8.7,-2.5,0.3,-4,-1.8,735.6,736.4,3.5,4,73,67,3.7,3.9,2.8,2.9,nan,BARAMULA,JAMMU AND KASHMIR,NEW DELHI,SRINAGAR,42026
GUNA,1,24.65,77.31666667,478,24.4,9,33.5,26-01-2009,11,17-01-2016,19.8,26-01-2010,-2.2,22-01-1934,6.6,0.7,39,11-01-1984,29.8,4.2,11.6,21.8,9.2,14.3,962,959.4,10.1,11,73,42,1.9,1.9,0.4,0.4,2.7,GUNA,MADHYA PRADESH,NAGPUR,BHOPAL,42559
GUNA,2,24.65,77.31666667,478,27.9,11.9,37.8,23-02-2006,15.9,01-02-1982,20.9,28-02-1980,-1.1,07-02-1974,12.2,0.9,85.6,10-02-1986,33.2,6.8,15.2,25.8,11.4,16,960.3,957.5,10.8,11.2,62,34,1.7,1.7,0.3,0.5,3.2,GUNA,MADHYA PRADESH,NAGPUR,BHOPAL,42559
GUNA,3,24.65,77.31666667,478,33.7,16.8,42,31-03-2017,20,02-03-2015,26.2,29-03-2015,4.7,01-03-1971,8.1,0.8,69.3,19-03-1981,38.7,11.4,22.3,31.5,14.8,18.1,958.3,955,11.6,11.1,44,25,1.5,2.2,0.2,0.7,3.4,GUNA,MADHYA PRADESH,NAGPUR,BHOPAL,42559
GUNA,4,24.65,77.31666667,478,39,22,45.8,18-04-2010,21.8,16-04-1983,30.1,22-04-1980,10.5,05-04-2008,4.7,0.6,33,16-04-1983,43.1,16.9,29,36.7,18,20.1,955.2,951.4,12.8,11.5,32,19,1.6,2.7,0.2,1.2,3.5,GUNA,MADHYA PRADESH,NAGPUR,BHOPAL,42559
GUNA,5,24.65,77.31666667,478,42,26.3,47.8,14-05-1991,30.6,02-05-2023,33.5,17-05-2002,16.7,08-05-1960,10.8,1.1,55.2,31-05-1959,45.5,21.7,32.8,39.6,21.7,22.6,951.7,947.6,18.1,15.1,37,21,1.6,2.9,0.3,1.8,4.5,GUNA,MADHYA PRADESH,NAGPUR,BHOPAL,42559
GUNA,6,24.65,77.31666667,478,39,26.5,46.8,11-06-2019,23.1,30-06-1971,33.5,09-06-2005,18.2,17-06-2017,99.8,5.6,337.2,23-06-2011,44.9,22.3,30.7,35.9,24.2,24.8,948.2,944.7,25.4,23.1,59,43,3.8,4.8,1.3,2.8,5.2,GUNA,MADHYA PRADESH,NAGPUR,BHOPAL,42559
GUNA,7,24.65,77.31666667,478,32.3,24.3,43,12-07-1966,22.6,28-07-1986,29.4,02-07-1992,19.1,01-07-1960,360.4,13.9,293.4,25-07-1958,37.9,21.9,26.6,29.7,24.5,25.3,947.4,944.8,29.2,29.1,84,72,6.2,6.5,3,3.7,4,GUNA,MADHYA PRADESH,NAGPUR,BHOPAL,42559
GUNA,8,24.65,77.31666667,478,30.2,23.3,39.2,14-08-1965,23.4,01-08-2006,29,22-08-2014,19.4,29-08-1952,327.1,13.6,201.2,22-08-1996,34.5,21.7,25.4,28.1,24.1,25.1,949.5,947,29.1,29.8,89,79,6.5,6.4,3.3,3.5,3.2,GUNA,MADHYA PRADESH,NAGPUR,BHOPAL,42559
GUNA,9,24.65,77.31666667,478,32.3,22.5,39.5,25-09-2001,22.5,14-09-1972,27.8,03-09-1995,13.1,24-09-1972,146.8,6.9,317.7,19-09-1993,35.6,20.2,26,29.6,23.4,24.3,953.1,950.2,27,26.6,81,65,3.8,4.4,1.6,2.4,2.5,GUNA,MADHYA PRADESH,NAGPUR,BHOPAL,42559
GUNA,10,24.65,77.31666667,478,33.6,18.8,39.3,04-10-2002,23.3,13-10-1985,27.4,22-10-2015,8.3,27-10-1957,19.3,1.3,270.8,09-10-1985,36.1,14.4,23.5,29.8,18.7,20.6,958.5,955.4,18.5,17.8,63,42,1.6,2.1,0.3,0.8,2.1,GUNA,MADHYA PRADESH,NAGPUR,BHOPAL,42559
GUNA,11,24.65,77.31666667,478,30.3,14.2,37,03-11-2001,17.8,13-11-2009,21.7,07-11-1976,2.8,17-11-1940,9.3,0.6,64.5,13-11-1946,33.7,9.9,18.7,26.2,14.2,17.8,961.1,958.1,13.1,14.3,60,42,1.5,1.8,0.3,0.5,2,GUNA,MADHYA PRADESH,NAGPUR,BHOPAL,42559
GUNA,12,24.65,77.31666667,478,26.9,10,32.9,02-12-2015,15.7,29-12-1980,18.8,02-12-2013,-1.7,10-12-1966,3.6,0.5,27,14-12-2014,30.7,5.8,13.6,23,10.5,15.6,962.3,959.5,10.5,12.3,67,44,1.5,1.6,0.2,0.2,2.1,GUNA,MADHYA PRADESH,NAGPUR,BHOPAL,42559
GURUGRAM,1,28.41666667,77,223,20.1,6.9,28,29-01-1969,10.8,04-01-1980,14.9,29-01-1992,0,11-01-1971,13.5,1.2,28.8,29-01-1986,25,3.9,11.5,18.7,10.4,13.5,992.4,989.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,GURUGRAM,HARYANA,NEW DELHI,CHANDIGARH,42178
GURUGRAM,2,28.41666667,77,223,23.8,9.5,33.5,17-02-1993,13.7,01-02-1970,17.4,17-02-1993,0.9,11-02-1974,16.9,1.2,49.2,28-02-1990,29.2,4.9,14.1,22.4,11.8,15.4,990.2,987.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,GURUGRAM,HARYANA,NEW DELHI,CHANDIGARH,42178
GURUGRAM,3,28.41666667,77,223,29.9,14,39.5,31-03-1999,17.5,01-03-1990,23.2,31-03-1974,3.7,01-03-1972,3.4,0.5,61.2,11-03-1989,35.7,8.6,20.2,29.2,15.8,18.7,987.1,984,nan,nan,nan,nan,nan,nan,nan,nan,nan,GURUGRAM,HARYANA,NEW DELHI,CHANDIGARH,42178
GURUGRAM,4,28.41666667,77,223,36.9,19.6,44.8,28-04-1979,23.5,18-04-1983,30.4,30-04-1988,9.2,02-04-1965,8.2,0.6,123.4,16-04-1983,42.9,14.5,26.5,35.6,19.1,21.9,983.5,980.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,GURUGRAM,HARYANA,NEW DELHI,CHANDIGARH,42178
GURUGRAM,5,28.41666667,77,223,40.9,24.6,49,10-05-1966,24,13-05-1982,34.8,28-05-1988,14.8,14-05-1982,22.7,1.7,58,02-05-1987,45,19.1,30.1,38.8,21.9,24.4,979.3,975.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,GURUGRAM,HARYANA,NEW DELHI,CHANDIGARH,42178
GURUGRAM,6,28.41666667,77,223,39.3,26.7,47.5,09-06-1993,27,25-06-1996,34.8,16-06-1972,19.1,04-06-1982,79.2,4.3,261.2,30-06-1981,45,21.6,31,37,25,26.5,975.4,972.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,GURUGRAM,HARYANA,NEW DELHI,CHANDIGARH,42178
GURUGRAM,7,28.41666667,77,223,35.9,26.7,45,05-07-1987,26,28-07-1983,31.8,25-07-1987,21,10-07-1985,135.5,7.6,282.2,14-07-1968,40.6,23.5,29.6,33.9,26.4,27.7,974.1,971.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,GURUGRAM,HARYANA,NEW DELHI,CHANDIGARH,42178
GURUGRAM,8,28.41666667,77,223,33.9,25.8,41,12-08-1987,25.5,13-08-1972,31.9,02-08-1987,21.2,20-08-1998,211.4,8.5,166.2,09-08-1978,38.1,23.1,28.3,31.8,26.2,27.6,976.8,974,nan,nan,nan,nan,nan,nan,nan,nan,nan,GURUGRAM,HARYANA,NEW DELHI,CHANDIGARH,42178
GURUGRAM,9,28.41666667,77,223,33.4,24.4,41.2,16-09-1974,24.5,28-09-1986,29,04-09-1983,13.9,24-09-1972,120.2,5.5,257.4,02-09-1978,37.2,21.8,27.6,31.7,24.5,26.2,981.2,978,nan,nan,nan,nan,nan,nan,nan,nan,nan,GURUGRAM,HARYANA,NEW DELHI,CHANDIGARH,42178
GURUGRAM,10,28.41666667,77,223,32,18,39.3,12-10-1987,21.2,28-10-1996,27,16-10-1974,9.8,31-10-1974,15.9,1.3,46,05-10-1975,35.2,13.2,23.6,30.1,19.8,22.2,986.8,983.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,GURUGRAM,HARYANA,NEW DELHI,CHANDIGARH,42178
GURUGRAM,11,28.41666667,77,223,27.8,12,38.4,06-11-1974,18.5,27-11-1997,28,10-11-1997,2.6,28-11-1969,10.7,1,56.4,21-11-1990,32.8,7.3,17.7,25.9,14.4,18.3,991.1,988,nan,nan,nan,nan,nan,nan,nan,nan,nan,GURUGRAM,HARYANA,NEW DELHI,CHANDIGARH,42178
GURUGRAM,12,28.41666667,77,223,22.5,7.5,30.2,01-12-1987,9,28-12-1973,15.4,29-12-1990,-0.4,05-12-1966,11,0.8,33.8,30-12-1990,26.6,3.5,12,20.7,10.8,15.3,993.1,990.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,GURUGRAM,HARYANA,NEW DELHI,CHANDIGARH,42178
GUWAHATI,1,26.1,91.58333333,54,23.9,10.8,30,31-01-2023,15,12-01-2010,19.4,14-01-2005,3,30-01-1964,11.5,1.1,39.1,10-01-1957,27.2,7.9,15.1,19.6,14,16.5,1011.4,1007.3,15.3,16.4,88,72,2.4,3.3,1.3,1.6,1.2,KAMRUP (METRO),ASSAM,GUWAHATI,-----,42410
GUWAHATI,2,26.1,91.58333333,54,27,13,35.7,28-02-2006,16.3,03-02-2000,20.2,14-02-2005,5.3,04-02-1983,18,1.9,35.2,17-02-1993,30.5,9.4,18,23.1,15.8,18,1009.5,1005.2,16.4,16.6,79,59,2.5,3.1,1.4,1.6,1.7,KAMRUP (METRO),ASSAM,GUWAHATI,-----,42410
GUWAHATI,3,26.1,91.58333333,54,30.5,16.5,38.6,27-03-1979,18.8,01-03-1990,23.7,28-03-2004,8.5,11-03-1979,52.5,4.4,60.4,20-03-2005,35.1,12.5,22.4,27,18.7,20.1,1006.5,1001.7,18.7,18.1,69,51,2.8,3.3,1.4,1.6,2.4,KAMRUP (METRO),ASSAM,GUWAHATI,-----,42410
GUWAHATI,4,26.1,91.58333333,54,31.2,20.3,40.6,24-04-2014,20.4,02-04-1977,33.4,23-04-2018,10.3,01-04-1968,182.1,10.6,116.5,06-04-2004,36.1,16.8,25.1,28.2,21.8,22.8,1004.3,999.5,23.7,23.6,74,62,4.3,4.1,2.2,2.1,3,KAMRUP (METRO),ASSAM,GUWAHATI,-----,42410
GUWAHATI,5,26.1,91.58333333,54,31.8,22.9,40.3,01-05-1960,23,21-05-1972,29.2,25-05-2002,16.4,03-05-1975,253,14.2,96.8,12-05-1958,35.9,19.5,26.9,29.1,24.3,25,1000.9,996.6,28.2,28.5,79,71,5.3,4.8,2.8,2.5,2.6,KAMRUP (METRO),ASSAM,GUWAHATI,-----,42410
